Lead,Lead I
87,053
92,375
97,842
103,454
109,211
115,108
121,139
127,294
133,563
139,933
146,39
152,913
159,475
166,051
172,619
179,16
185,661
192,101
198,461
204,717
210,848
216,84
222,683
228,369
233,894
239,257
244,467
249,542
254,51
259,387
264,181
268,889
273,502
278,009
282,401
286,665
290,781
294,721
298,448
301,926
305,116
307,97
310,429
312,421
313,867
314,706
314,886
314,37
313,131
311,145
308,393
304,87
300,577
295,525
289,738
283,242
276,073
268,274
259,902
251,02
241,701
232,012
222,021
211,79
201,38
190,851
180,266
169,682
159,16
148,756
138,512
128,47
118,661
109,116
99,866
90,942
82,365
74,153
66,316
58,858
51,787
45,098
38,78
32,814
27,166
21,811
16,733
11,919
7,361
3,047
-1,044
-4,937
-8,648
-12,189
-15,57
-18,795
-21,873
-24,803
-27,577
-30,178
-32,577
-34,757
-36,71
-38,436
-39,936
-41,213
-42,263
-43,086
-43,687
-44,075
-44,26
-44,251
-44,056
-43,689
-43,17
-42,524
-41,781
-40,965
-40,092
-39,18
-38,241
-37,288
-36,334
-35,389
-34,458
-33,546
-32,662
-31,812
-31,004
-30,243
-29,533
-28,875
-28,269
-27,716
-27,217
-26,773
-26,384
-26,051
-25,774
-25,555
-25,395
-25,294
-25,251
-25,265
-25,334
-25,455
-25,626
-25,844
-26,105
-26,406
-26,744
-27,117
-27,522
-27,956
-28,416
-28,899
-29,404
-29,926
-30,464
-31,015
-31,576
-32,145
-32,719
-33,297
-33,876
-34,455
-35,033
-35,607
-36,177
-36,742
-37,301
-37,852
-38,395
-38,929
-39,454
-39,97
-40,476
-40,973
-41,46
-41,939
-42,41
-42,873
-43,328
-43,776
-44,217
-44,651
-45,078
-45,499
-45,915
-46,325
-46,731
-47,132
-47,529
-47,923
-48,313
-48,7
-49,085
-49,467
-49,846
-50,221
-50,594
-50,964
-51,329
-51,69
-52,047
-52,399
-52,745
-53,085
-53,417
-53,743
-54,059
-54,367
-54,665
-54,952
-55,228
-55,493
-55,746
-55,985
-56,212
-56,424
-56,622
-56,806
-56,974
-57,126
-57,262
-57,382
-57,486
-57,573
-57,644
-57,699
-57,738
-57,762
-57,772
-57,768
-57,752
-57,723
-57,684
-57,635
-57,578
-57,513
-57,443
-57,368
-57,289
-57,209
-57,127
-57,046
-56,966
-56,89
-56,817
-56,75
-56,689
-56,636
-56,592
-56,557
-56,533
-56,521
-56,521
-56,533
-56,559
-56,599
-56,653
-56,721
-56,802
-56,898
-57,006
-57,127
-57,26
-57,404
-57,558
-57,721
-57,892
-58,07
-58,254
-58,441
-58,632
-58,826
-59,02
-59,213
-59,406
-59,595
-59,78
-59,96
-60,134
-60,299
-60,456
-60,603
-60,74
-60,864
-60,977
-61,076
-61,162
-61,234
-61,293
-61,337
-61,367
-61,383
-61,386
-61,376
-61,355
-61,322
-61,278
-61,226
-61,165
-61,096
-61,021
-60,94
-60,854
-60,765
-60,672
-60,578
-60,482
-60,386
-60,291
-60,197
-60,106
-60,019
-59,935
-59,856
-59,783
-59,715
-59,655
-59,601
-59,554
-59,514
-59,481
-59,456
-59,437
-59,424
-59,417
-59,415
-59,417
-59,422
-59,43
-59,439
-59,449
-59,46
-59,471
-59,482
-59,492
-59,502
-59,51
-59,518
-59,524
-59,528
-59,532
-59,534
-59,534
-59,533
-59,531
-59,528
-59,524
-59,519
-59,513
-59,507
-59,501
-59,496
-59,492
-59,49
-59,491
-59,496
-59,507
-59,523
-59,546
-59,577
-59,617
-59,664
-59,72
-59,784
-59,853
-59,927
-60,005
-60,086
-60,167
-60,247
-60,324
-60,397
-60,465
-60,526
-60,576
-60,613
-60,634
-60,635
-60,612
-60,561
-60,478
-60,357
-60,195
-59,987
-59,73
-59,416
-59,04
-58,591
-58,064
-57,455
-56,761
-55,983
-55,121
-54,18
-53,166
-52,092
-50,971
-49,809
-48,612
-47,381
-46,122
-44,842
-43,55
-42,25
-40,945
-39,629
-38,297
-36,941
-35,546
-34,092
-32,553
-30,892
-29,084
-27,121
-24,997
-22,716
-20,283
-17,7
-14,98
-12,146
-9,23
-6,273
-3,318
-0,412
2,38
4,981
7,307
9,271
10,803
11,859
12,4
12,397
11,822
10,652
8,883
6,531
3,62
0,183
-3,737
-8,088
-12,79
-17,734
-22,814
-27,917
-32,95
-37,844
-42,537
-46,969
-51,081
-54,811
-58,093
-60,896
-63,205
-65,012
-66,347
-67,225
-67,642
-67,712
-67,621
-67,549
-67,703
-68,166
-68,849
-69,799
-71,223
-73,135
-75,408
-77,796
-79,808
-81,256
-82,393
-83,241
-83,575
-83,376
-82,716
-81,945
-81,951
-83,233
-85,618
-89,035
-93,465
-98,582
-104,008
-109,007
-112,073
-111,794
-107,237
-97,439
-81,525
-59,028
-29,564
7,044
50,202
98,867
151,855
207,589
264,124
319,605
372,069
419,181
458,775
489,068
508,524
516,084
511,488
494,718
465,913
425,94
376,203
318,378
254,561
187,067
117,819
48,739
-17,779
-79,385
-134
-179,839
-215,715
-241,156
-255,73
-259,134
-252,032
-235,942
-212,89
-185,267
-155,404
-125,186
-96,589
-71,848
-52,546
-39,298
-31,967
-29,749
-31,558
-36,443
-43,248
-50,342
-56,258
-60,168
-61,801
-61,388
-59,399
-56,229
-52,331
-48,463
-45,407
-43,601
-43,167
-43,946
-45,619
-47,923
-50,634
-53,421
-55,911
-57,853
-59,104
-59,637
-59,525
-58,82
-57,554
-55,781
-53,571
-50,988
-48,098
-44,957
-41,598
-38,069
-34,415
-30,687
-26,945
-23,245
-19,64
-16,166
-12,843
-9,68
-6,685
-3,858
-1,193
1,322
3,71
5,992
8,188
10,316
12,393
14,441
16,486
18,554
20,67
22,857
25,128
27,498
29,978
32,58
35,311
38,176
41,179
44,323
47,615
51,06
54,667
58,438
62,377
66,487
70,771
75,229
79,86
84,666
89,646
94,803
100,14
105,656
111,348
117,212
123,239
129,416
135,728
142,154
148,67
155,253
161,879
168,529
175,188
181,837
188,459
195,032
201,532
207,938
214,233
220,401
226,426
232,304
238,033
243,623
249,095
254,464
259,742
264,936
270,037
275,036
279,918
284,661
289,252
293,669
297,888
301,887
305,643
309,12
312,28
315,072
317,42
319,256
320,512
321,121
321,037
320,229
318,677
316,373
313,312
309,489
304,904
299,557
293,448
286,585
278,971
270,625
261,596
251,942
241,737
231,069
220,013
208,629
196,979
185,114
173,085
160,954
148,786
136,648
124,618
112,782
101,241
90,091
79,416
69,279
59,703
50,695
42,264
34,417
27,172
20,549
14,539
9,119
4,302
0,091
-3,534
-6,611
-9,217
-11,472
-13,443
-15,122
-16,775
-18,656
-20,607
-22,689
-24,546
-25,574
-26,859
-29,219
-33,007
-37,645
-41,906
-50,94
-52,155
-21,005
5,196
-20,606
-55,659
-57,226
-49,053
-47,537
-45,732
-42,91
-41,123
-40,717
-40,728
-40,144
-39,31
-38,398
-37,439
-36,642
-35,902
-35,096
-34,282
-33,487
-32,702
-31,937
-31,204
-30,507
-29,863
-29,294
-28,79
-28,343
-27,959
-27,636
-27,374
-27,173
-27,031
-26,942
-26,906
-26,925
-26,996
-27,12
-27,294
-27,518
-27,793
-28,116
-28,487
-28,903
-29,361
-29,857
-30,389
-30,953
-31,544
-32,158
-32,791
-33,44
-34,101
-34,769
-35,443
-36,119
-36,794
-37,466
-38,131
-38,788
-39,435
-40,07
-40,691
-41,295
-41,883
-42,451
-43
-43,527
-44,031
-44,512
-44,969
-45,401
-45,808
-46,189
-46,545
-46,876
-47,183
-47,466
-47,727
-47,968
-48,19
-48,395
-48,586
-48,764
-48,931
-49,09
-49,243
-49,391
-49,535
-49,678
-49,821
-49,965
-50,111
-50,26
-50,414
-50,572
-50,735
-50,904
-51,079
-51,26
-51,448
-51,644
-51,846
-52,056
-52,272
-52,496
-52,726
-52,963
-53,204
-53,45
-53,7
-53,951
-54,204
-54,455
-54,704
-54,949
-55,188
-55,42
-55,643
-55,857
-56,059
-56,249
-56,426
-56,59
-56,739
-56,873
-56,993
-57,097
-57,185
-57,259
-57,318
-57,362
-57,391
-57,407
-57,41
-57,399
-57,376
-57,341
-57,295
-57,238
-57,172
-57,097
-57,016
-56,928
-56,835
-56,74
-56,643
-56,546
-56,45
-56,356
-56,266
-56,181
-56,102
-56,03
-55,965
-55,909
-55,862
-55,825
-55,798
-55,781
-55,775
-55,78
-55,796
-55,823
-55,86
-55,909
-55,969
-56,039
-56,12
-56,212
-56,315
-56,428
-56,552
-56,685
-56,828
-56,979
-57,139
-57,306
-57,479
-57,659
-57,844
-58,033
-58,227
-58,424
-58,623
-58,825
-59,028
-59,232
-59,436
-59,64
-59,842
-60,043
-60,241
-60,436
-60,628
-60,816
-60,999
-61,176
-61,347
-61,51
-61,665
-61,81
-61,945
-62,069
-62,18
-62,278
-62,363
-62,434
-62,49
-62,53
-62,555
-62,563
-62,554
-62,528
-62,484
-62,422
-62,342
-62,244
-62,128
-61,993
-61,841
-61,67
-61,482
-61,276
-61,054
-60,816
-60,562
-60,294
-60,013
-59,72
-59,417
-59,104
-58,784
-58,459
-58,129
-57,798
-57,466
-57,136
-56,809
-56,488
-56,173
-55,867
-55,572
-55,29
-55,021
-54,769
-54,533
-54,316
-54,119
-53,944
-53,791
-53,662
-53,559
-53,481
-53,431
-53,41
-53,417
-53,453
-53,52
-53,615
-53,74
-53,894
-54,076
-54,285
-54,521
-54,781
-55,065
-55,371
-55,697
-56,041
-56,402
-56,778
-57,166
-57,563
-57,969
-58,381
-58,795
-59,211
-59,626
-60,038
-60,444
-60,842
-61,229
-61,602
-61,958
-62,294
-62,605
-62,889
-63,141
-63,358
-63,537
-63,675
-63,769
-63,816
-63,815
-63,765
-63,663
-63,507
-63,297
-63,029
-62,702
-62,312
-61,859
-61,339
-60,751
-60,091
-59,356
-58,548
-57,663
-56,701
-55,659
-54,533
-53,32
-52,021
-50,641
-49,182
-47,652
-46,058
-44,41
-42,723
-41,012
-39,289
-37,566
-35,847
-34,134
-32,432
-30,747
-29,088
-27,458
-25,852
-24,262
-22,682
-21,105
-19,524
-17,929
-16,295
-14,605
-12,847
-11,018
-9,13
-7,203
-5,252
-3,298
-1,365
0,517
2,299
3,927
5,356
6,545
7,455
8,048
8,266
8,06
7,393
6,24
4,598
2,474
-0,126
-3,185
-6,672
-10,539
-14,715
-19,115
-23,659
-28,28
-32,915
-37,509
-42,003
-46,331
-50,426
-54,227
-57,678
-60,723
-63,353
-65,546
-67,273
-68,587
-69,587
-70,431
-71,395
-72,709
-74,434
-76,617
-79,274
-82,258
-85,465
-88,68
-91,363
-93,064
-93,585
-92,803
-90,868
-88,187
-84,944
-81,444
-78,42
-76,538
-76,4
-78,507
-82,787
-88,819
-96,37
-104,984
-113,824
-121,883
-127,665
-129,491
-126,126
-116,479
-99,41
-74,102
-39,913
3,364
54,922
113,27
176,637
242,74
308,989
372,775
431,112
481,073
520,391
547,357
560,768
560,181
545,699
517,706
477,31
426,211
366,355
299,928
229,363
157,009
85,052
15,926
-48,036
-104,911
-153,098
-191,458
-219,593
-237,482
-245,182
-243,462
-233,784
-217,871
-197,734
-175,391
-152,399
-130,201
-110,494
-94,559
-82,913
-75,549
-71,916
-71,183
-72,668
-75,59
-78,728
-80,85
-81,232
-79,597
-76,08
-71,087
-64,966
-58,097
-51,153
-44,907
-39,841
-36,166
-33,859
-32,698
-32,484
-33,047
-34,092
-35,284
-36,403
-37,314
-37,976
-38,426
-38,673
-38,706
-38,542
-38,191
-37,656
-36,929
-35,981
-34,786
-33,351
-31,691
-29,835
-27,81
-25,635
-23,33
-20,918
-18,419
-15,85
-13,224
-10,548
-7,839
-5,12
-2,412
0,254
2,865
5,419
7,916
10,369
12,79
15,191
17,589
20,007
22,464
24,976
27,561
30,229
32,998
35,891
38,927
42,132
45,524
49,113
52,912
56,927
61,164
65,623
70,306
75,206
80,322
85,651
91,192
96,94
102,892
109,039
115,376
121,893
128,584
135,439
142,444
149,583
156,84
164,193
171,623
179,104
186,606
194,104
201,57
208,979
216,309
223,536
230,633
237,578
244,345
250,913
257,272
263,408
269,317
274,999
280,456
285,695
290,734
295,576
300,223
304,669
308,898
312,896
316,649
320,137
323,339
326,234
328,785
330,96
332,723
334,026
334,825
335,071
334,703
333,677
331,962
329,536
326,393
322,537
317,968
312,698
306,74
300,113
292,845
284,965
276,501
267,486
257,962
247,979
237,605
226,905
215,934
204,745
193,38
181,877
170,285
158,655
147,035
135,473
124,024
112,747
101,714
91,007
80,693
70,822
61,431
52,539
44,174
36,362
29,121
22,468
16,404
10,92
6,006
1,651
-2,173
-5,509
-8,417
-10,983
-13,272
-15,336
-17,219
-18,949
-20,557
-22,078
-23,531
-24,931
-26,286
-27,602
-28,885
-30,147
-31,384
-32,584
-33,722
-34,76
-35,672
-36,443
-37,066
-37,539
-37,863
-38,038
-38,075
-37,991
-37,803
-37,524
-37,167
-36,739
-36,251
-35,721
-35,169
-34,617
-34,084
-33,581
-33,117
-32,699
-32,333
-32,021
-31,762
-31,551
-31,382
-31,253
-31,163
-31,111
-31,095
-31,111
-31,156
-31,227
-31,32
-31,433
-31,563
-31,708
-31,864
-32,03
-32,206
-32,391
-32,585
-32,786
-32,993
-33,206
-33,423
-33,644
-33,868
-34,094
-34,322
-34,551
-34,783
-35,016
-35,253
-35,494
-35,739
-35,99
-36,248
-36,514
-36,79
-37,077
-37,376
-37,688
-38,014
-38,356
-38,715
-39,09
-39,483
-39,895
-40,325
-40,774
-41,243
-41,73
-42,236
-42,759
-43,299
-43,855
-44,425
-45,008
-45,603
-46,208
-46,821
-47,441
-48,066
-48,694
-49,323
-49,951
-50,576
-51,197
-51,809
-52,413
-53,005
-53,583
-54,146
-54,691
-55,216
-55,72
-56,201
-56,657
-57,086
-57,488
-57,861
-58,205
-58,517
-58,799
-59,049
-59,268
-59,457
-59,615
-59,745
-59,846
-59,92
-59,969
-59,994
-59,997
-59,979
-59,942
-59,887
-59,818
-59,735
-59,641
-59,537
-59,426
-59,31
-59,19
-59,069
-58,948
-58,83
-58,716
-58,608
-58,508
-58,417
-58,337
-58,27
-58,217
-58,178
-58,155
-58,149
-58,159
-58,186
-58,231
-58,291
-58,368
-58,46
-58,567
-58,688
-58,821
-58,966
-59,122
-59,287
-59,461
-59,641
-59,827
-60,018
-60,212
-60,408
-60,606
-60,804
-61,001
-61,196
-61,39
-61,58
-61,767
-61,949
-62,126
-62,298
-62,465
-62,626
-62,78
-62,929
-63,073
-63,211
-63,344
-63,473
-63,599
-63,723
-63,844
-63,965
-64,085
-64,207
-64,33
-64,456
-64,586
-64,719
-64,857
-64,999
-65,147
-65,3
-65,458
-65,621
-65,789
-65,961
-66,136
-66,315
-66,496
-66,678
-66,86
-67,042
-67,221
-67,397
-67,569
-67,735
-67,893
-68,043
-68,182
-68,31
-68,424
-68,524
-68,607
-68,673
-68,72
-68,748
-68,754
-68,74
-68,703
-68,645
-68,565
-68,464
-68,341
-68,197
-68,035
-67,854
-67,656
-67,443
-67,216
-66,978
-66,732
-66,478
-66,22
-65,961
-65,703
-65,447
-65,198
-64,958
-64,73
-64,516
-64,319
-64,143
-63,99
-63,863
-63,765
-63,699
-63,665
-63,666
-63,704
-63,779
-63,892
-64,044
-64,233
-64,461
-64,727
-65,029
-65,366
-65,737
-66,139
-66,569
-67,025
-67,504
-68,001
-68,513
-69,037
-69,567
-70,101
-70,633
-71,16
-71,676
-72,175
-72,654
-73,104
-73,522
-73,899
-74,229
-74,506
-74,725
-74,878
-74,963
-74,973
-74,905
-74,756
-74,523
-74,203
-73,792
-73,288
-72,687
-71,987
-71,185
-70,279
-69,268
-68,151
-66,927
-65,6
-64,172
-62,645
-61,019
-59,295
-57,473
-55,559
-53,56
-51,484
-49,34
-47,14
-44,902
-42,648
-40,401
-38,179
-35,993
-33,849
-31,754
-29,716
-27,745
-25,847
-24,026
-22,278
-20,608
-19,021
-17,522
-16,106
-14,758
-13,451
-12,163
-10,883
-9,617
-8,377
-7,177
-6,037
-4,979
-4,036
-3,252
-2,668
-2,309
-2,192
-2,334
-2,758
-3,507
-4,636
-6,187
-8,181
-10,628
-13,519
-16,839
-20,561
-24,635
-28,989
-33,535
-38,193
-42,901
-47,607
-52,256
-56,785
-61,112
-65,145
-68,805
-72,029
-74,765
-76,983
-78,667
-79,827
-80,507
-80,779
-80,715
-80,395
-79,896
-79,291
-78,671
-78,139
-77,782
-77,737
-78,163
-79,154
-80,746
-82,842
-85,177
-87,486
-89,532
-91,003
-91,565
-90,989
-89,175
-86,435
-83,474
-80,921
-79,282
-78,898
-79,917
-82,388
-86,075
-89,925
-92,2
-91,066
-84,691
-71,691
-51,102
-21,894
16,532
63,656
118,047
177,593
239,531
301,34
360,594
414,216
459,202
493,19
514,269
521,368
514,453
493,569
459,077
412,389
355,414
290,418
220,281
147,821
75,35
5,327
-59,713
-117,666
-166,667
-205,403
-233,614
-251,583
-259,577
-258,159
-248,442
-232,004
-210,931
-187,358
-162,779
-138,316
-115,223
-94,837
-78,183
-65,65
-56,892
-51,182
-48,014
-47,003
-47,556
-48,757
-49,602
-49,522
-48,48
-46,739
-44,544
-42,068
-39,52
-37,335
-36,092
-36,088
-37,308
-39,552
-42,513
-45,931
-49,594
-53,192
-56,344
-58,802
-60,442
-61,236
-61,261
-60,569
-59,192
-57,195
-54,666
-51,691
-48,36
-44,744
-40,896
-36,885
-32,787
-28,683
-24,659
-20,774
-17,063
-13,549
-10,237
-7,128
-4,218
-1,493
1,07
3,496
5,809
8,034
10,191
12,305
14,407
16,527
18,7
20,952
23,302
25,766
28,354
31,077
33,942
36,956
40,118
43,43
46,898
50,525
54,321
58,288
62,429
66,746
71,24
75,911
80,761
85,791
90,998
96,38
101,939
107,674
113,588
119,68
125,942
132,367
138,941
145,651
152,479
159,404
166,398
173,435
180,493
187,549
194,59
201,597
208,548
215,421
222,186
228,822
235,317
241,659
247,836
253,846
259,691
265,384
270,953
276,415
281,781
287,05
292,207
297,239
302,134
306,878
311,462
315,864
320,05
323,987
327,642
330,97
333,923
336,43
338,4
339,751
340,421
340,36
339,542
337,942
335,538
332,313
328,252
323,356
317,644
311,134
303,848
295,818
287,078
277,694
267,765
257,381
246,631
235,592
224,322
212,889
201,365
189,821
178,333
166,963
155,755
144,762
134,035
123,623
113,582
103,94
94,695
85,848
77,393
69,329
61,665
54,395
47,498
40,953
34,726
28,795
23,152
17,78
12,66
7,771
3,079
-1,433
-5,765
-9,917
-13,887
-17,676
-21,289
-24,72
-27,955
-30,973
-33,752
-36,276
-38,545
-40,555
-42,303
-43,786
-44,998
-45,941
-46,628
-47,071
-47,285
-47,282
-47,072
-46,676
-46,118
-45,426
-44,629
-43,75
-42,808
-41,822
-40,809
-39,786
-38,768
-37,766
-36,789
-35,844
-34,94
-34,085
-33,288
-32,554
-31,886
-31,284
-30,751
-30,288
-29,895
-29,574
-29,323
-29,144
-29,035
-28,996
-29,027
-29,127
-29,293
-29,521
-29,808
-30,149
-30,539
-30,974
-31,448
-31,956
-32,491
-33,05
-33,628
-34,218
-34,817
-35,42
-36,021
-36,618
-37,207
-37,784
-38,347
-38,892
-39,419
-39,925
-40,41
-40,872
-41,311
-41,728
-42,123
-42,495
-42,847
-43,18
-43,495
-43,795
-44,081
-44,356
-44,622
-44,883
-45,142
-45,4
-45,661
-45,928
-46,204
-46,491
-46,792
-47,108
-47,443
-47,798
-48,174
-48,572
-48,993
-49,438
-49,906
-50,397
-50,911
-51,447
-52,004
-52,579
-53,172
-53,779
-54,399
-55,028
-55,663
-56,302
-56,94
-57,574
-58,2
-58,815
-59,415
-59,996
-60,555
-61,088
-61,592
-62,064
-62,5
-62,898
-63,256
-63,572
-63,843
-64,069
-64,249
-64,383
-64,469
-64,509
-64,504
-64,453
-64,358
-64,221
-64,044
-63,829
-63,579
-63,296
-62,983
-62,645
-62,284
-61,905
-61,512
-61,108
-60,697
-60,284
-59,873
-59,468
-59,072
-58,689
-58,324
-57,979
-57,658
-57,363
-57,097
-56,862
-56,659
-56,49
-56,355
-56,256
-56,193
-56,165
-56,173
-56,215
-56,291
-56,399
-56,539
-56,708
-56,905
-57,127
-57,373
-57,639
-57,923
-58,223
-58,536
-58,858
-59,187
-59,52
-59,854
-60,186
-60,513
-60,832
-61,142
-61,439
-61,722
-61,988
-62,236
-62,465
-62,674
-62,862
-63,029
-63,174
-63,297
-63,399
-63,479
-63,539
-63,578
-63,599
-63,6
-63,585
-63,552
-63,504
-63,442
-63,367
-63,279
-63,181
-63,073
-62,958
-62,835
-62,707
-62,575
-62,44
-62,303
-62,167
-62,031
-61,898
-61,767
-61,639
-61,515
-61,395
-61,279
-61,167
-61,06
-60,957
-60,857
-60,761
-60,668
-60,578
-60,491
-60,406
-60,324
-60,245
-60,168
-60,096
-60,027
-59,964
-59,907
-59,855
-59,811
-59,775
-59,748
-59,729
-59,721
-59,722
-59,735
-59,759
-59,796
-59,846
-59,909
-59,988
-60,081
-60,191
-60,318
-60,463
-60,626
-60,807
-61,008
-61,228
-61,468
-61,727
-62,005
-62,301
-62,614
-62,94
-63,276
-63,62
-63,967
-64,314
-64,656
-64,989
-65,309
-65,613
-65,896
-66,155
-66,386
-66,586
-66,748
-66,868
-66,94
-66,959
-66,918
-66,811
-66,633
-66,377
-66,04
-65,617
-65,104
-64,495
-63,783
-62,963
-62,032
-60,991
-59,84
-58,584
-57,227
-55,777
-54,249
-52,657
-51,016
-49,335
-47,621
-45,877
-44,109
-42,322
-40,525
-38,72
-36,9
-35,056
-33,182
-31,272
-29,318
-27,309
-25,222
-23,037
-20,744
-18,338
-15,833
-13,245
-10,59
-7,889
-5,168
-2,464
0,171
2,677
5,006
7,113
8,95
10,471
11,61
12,31
12,535
12,259
11,477
10,19
8,397
6,099
3,32
0,094
-3,523
-7,462
-11,669
-16,092
-20,67
-25,332
-29,994
-34,575
-39,011
-43,257
-47,273
-51,017
-54,441
-57,487
-60,123
-62,332
-64,114
-65,49
-66,471
-67,074
-67,331
-67,296
-67,039
-66,645
-66,189
-65,738
-65,373
-65,172
-65,242
-65,748
-66,788
-68,385
-70,484
-72,877
-75,352
-77,773
-79,915
-81,469
-82,253
-82,156
-81,306
-80,29
-79,643
-79,685
-80,771
-83,064
-86,474
-90,891
-95,715
-99,492
-100,701
-97,922
-89,633
-74,826
-52,799
-22,671
15,752
61,527
113,308
169,248
226,892
284,092
338,557
387,254
427,473
457,213
474,76
479,208
470,508
448,642
414,229
368,969
314,881
254,214
189,535
123,187
57,251
-6,055
-64,762
-117,288
-162,325
-199,009
-226,796
-245,474
-255,028
-255,628
-247,979
-233,368
-213,284
-189,375
-163,531
-137,384
-112,656
-91,314
-74,51
-62,59
-55,552
-52,841
-53,479
-56,596
-60,925
-64,737
-66,989
-67,21
-65,188
-61,232
-55,83
-49,382
-42,605
-36,487
-31,6
-28,202
-26,355
-25,802
-26,282
-27,605
-29,452
-31,435
-33,298
-34,881
-36,11
-37,027
-37,642
-37,931
-37,888
-37,5
-36,767
-35,699
-34,307
-32,601
-30,603
-28,345
-25,86
-23,187
-20,369
-17,44
-14,428
-11,354
-8,244
-5,128
-2,044
0,962
3,865
6,653
9,322
11,879
14,332
16,692
18,976
21,208
23,41
25,599
27,792
29,996
32,23
34,51
36,86
39,305
41,866
44,558
47,395
50,387
53,544
56,876
60,386
64,073
67,94
71,987
76,217
80,634
85,238
90,032
95,015
100,189
105,548
111,088
116,8
122,671
128,686
134,828
141,077
147,417
153,835
160,319
166,861
173,453
180,089
186,756
193,436
200,112
206,768
213,39
219,967
226,493
232,965
239,385
245,756
252,073
258,323
264,479
270,504
276,353
281,975
287,329
292,382
297,101
301,456
305,416
308,946
312,011
314,574
316,591
318,015
318,812
318,964
318,471
317,359
315,662
313,419
310,662
307,412
303,69
299,513
294,894
289,85
284,397
278,555
272,355
265,84
259,041
251,979
244,654
237,042
229,125
220,889
212,332
203,467
194,314
184,905
175,283
165,507
155,628
145,7
135,762
125,84
115,97
106,199
96,587
87,213
78,142
69,426
61,11
53,224
45,786
38,803
32,26
26,122
20,359
14,949
9,875
5,136
0,719
-3,399
-7,243
-10,851
-14,253
-17,467
-20,513
-23,405
-26,151
-28,749
-31,185
-33,425
-35,451
-37,25
-38,819
-40,164
-41,287
-42,188
-42,87
-43,336
-43,592
-43,648
-43,51
-43,187
-42,692
-42,043
-41,263
-40,385
-39,434
-38,431
-37,392
-36,331
-35,26
-34,193
-33,139
-32,105
-31,096
-30,121
-29,186
-28,302
-27,475
-26,707
-26,003
-25,362
-24,786
-24,275
-23,832
-23,457
-23,151
-22,914
-22,747
-22,653
-22,63
-22,679
-22,798
-22,984
-23,235
-23,549
-23,922
-24,35
-24,831
-25,361
-25,938
-26,558
-27,219
-27,917
-28,649
-29,413
-30,205
-31,022
-31,861
-32,72
-33,594
-34,481
-35,379
-36,284
-37,194
-38,105
-39,017
-39,926
-40,83
-41,728
-42,616
-43,494
-44,36
-45,212
-46,049
-46,87
-47,673
-48,457
-49,223
-49,968
-50,693
-51,395
-52,075
-52,731
-53,363
-53,97
-54,551
-55,105
-55,633
-56,133
-56,605
-57,05
-57,468
-57,859
-58,223
-58,561
-58,874
-59,162
-59,426
-59,667
-59,886
-60,083
-60,259
-60,416
-60,554
-60,674
-60,777
-60,865
-60,939
-60,999
-61,048
-61,086
-61,114
-61,136
-61,152
-61,163
-61,173
-61,183
-61,194
-61,208
-61,227
-61,252
-61,286
-61,328
-61,38
-61,444
-61,519
-61,606
-61,707
-61,82
-61,947
-62,088
-62,243
-62,411
-62,594
-62,79
-63
-63,224
-63,46
-63,709
-63,971
-64,244
-64,528
-64,821
-65,124
-65,433
-65,748
-66,067
-66,389
-66,711
-67,031
-67,348
-67,661
-67,966
-68,263
-68,55
-68,826
-69,089
-69,338
-69,573
-69,792
-69,995
-70,181
-70,349
-70,499
-70,631
-70,744
-70,838
-70,913
-70,968
-71,004
-71,02
-71,018
-70,997
-70,958
-70,903
-70,831
-70,745
-70,647
-70,537
-70,419
-70,293
-70,164
-70,032
-69,899
-69,769
-69,642
-69,52
-69,406
-69,3
-69,204
-69,119
-69,047
-68,987
-68,942
-68,912
-68,898
-68,9
-68,919
-68,956
-69,011
-69,084
-69,175
-69,284
-69,411
-69,556
-69,717
-69,894
-70,086
-70,291
-70,507
-70,733
-70,965
-71,203
-71,443
-71,683
-71,922
-72,158
-72,389
-72,613
-72,832
-73,043
-73,247
-73,443
-73,631
-73,81
-73,981
-74,142
-74,293
-74,433
-74,56
-74,676
-74,783
-74,882
-74,985
-75,072
-75,136
-75,188
-75,204
-75,293
-75,544
-75,858
-76,267
-76,375
-75,863
-75,023
-73,902
-73,968
-74,968
-77,716
-89,881
-96,05
-69,641
-45,688
-68,043
-96,8
-91,571
-78,248
-76,535
-77,162
-77,1
-77,901
-78,524
-78,797
-78,727
-78,465
-78,307
-78,212
-78,187
-78,261
-78,416
-78,667
-79,012
-79,439
-79,943
-80,513
-81,134
-81,786
-82,426
-83,022
-83,55
-83,982
-84,294
-84,447
-84,384
-84,062
-83,446
-82,508
-81,237
-79,622
-77,64
-75,289
-72,573
-69,503
-66,118
-62,451
-58,522
-54,365
-50,01
-45,503
-40,915
-36,306
-31,729
-27,245
-22,907
-18,771
-14,918
-11,402
-8,271
-5,572
-3,325
-1,55
-0,279
0,475
0,7
0,395
-0,416
-1,712
-3,474
-5,666
-8,248
-11,176
-14,378
-17,797
-21,388
-25,097
-28,887
-32,719
-36,543
-40,312
-43,99
-47,535
-50,922
-54,132
-57,136
-59,919
-62,473
-64,788
-66,872
-68,726
-70,337
-71,703
-72,82
-73,693
-74,356
-74,852
-75,221
-75,508
-75,746
-75,97
-76,234
-76,595
-77,11
-77,843
-78,829
-80,135
-81,877
-84,103
-86,795
-89,822
-92,884
-95,689
-98,014
-99,583
-100,094
-99,356
-97,297
-94,207
-90,749
-87,489
-84,853
-83,146
-82,513
