Lead,Lead I
222,443
206,956
191,366
175,792
160,357
145,187
130,396
116,086
102,359
89,309
77,015
65,527
54,869
45,039
36,022
27,807
20,381
13,729
7,817
2,597
-1,992
-6,024
-9,573
-12,718
-15,547
-18,153
-20,61
-22,974
-25,279
-27,538
-29,762
-31,96
-34,139
-36,302
-38,446
-40,558
-42,624
-44,626
-46,54
-48,339
-49,985
-51,436
-52,663
-53,652
-54,399
-54,915
-55,209
-55,294
-55,188
-54,912
-54,489
-53,94
-53,286
-52,542
-51,73
-50,873
-49,997
-49,131
-48,296
-47,507
-46,774
-46,106
-45,506
-44,977
-44,518
-44,124
-43,792
-43,519
-43,304
-43,147
-43,045
-42,995
-42,993
-43,034
-43,114
-43,229
-43,376
-43,551
-43,75
-43,97
-44,208
-44,464
-44,734
-45,016
-45,307
-45,603
-45,901
-46,2
-46,496
-46,787
-47,071
-47,348
-47,615
-47,874
-48,123
-48,363
-48,594
-48,817
-49,034
-49,243
-49,448
-49,648
-49,845
-50,041
-50,235
-50,43
-50,627
-50,828
-51,033
-51,243
-51,462
-51,688
-51,925
-52,172
-52,432
-52,705
-52,993
-53,296
-53,615
-53,95
-54,303
-54,674
-55,063
-55,469
-55,892
-56,332
-56,787
-57,257
-57,74
-58,235
-58,742
-59,257
-59,78
-60,31
-60,845
-61,383
-61,924
-62,465
-63,006
-63,544
-64,08
-64,612
-65,138
-65,657
-66,17
-66,673
-67,168
-67,651
-68,123
-68,582
-69,028
-69,459
-69,874
-70,274
-70,657
-71,023
-71,371
-71,701
-72,014
-72,309
-72,586
-72,846
-73,089
-73,314
-73,523
-73,716
-73,892
-74,053
-74,199
-74,33
-74,445
-74,547
-74,634
-74,706
-74,765
-74,809
-74,84
-74,857
-74,861
-74,853
-74,832
-74,8
-74,756
-74,703
-74,639
-74,568
-74,488
-74,401
-74,308
-74,209
-74,106
-73,999
-73,89
-73,778
-73,664
-73,55
-73,437
-73,325
-73,214
-73,107
-73,005
-72,907
-72,816
-72,732
-72,657
-72,592
-72,539
-72,497
-72,469
-72,455
-72,457
-72,475
-72,511
-72,564
-72,635
-72,724
-72,832
-72,958
-73,102
-73,264
-73,443
-73,64
-73,853
-74,081
-74,325
-74,583
-74,854
-75,138
-75,432
-75,737
-76,051
-76,371
-76,697
-77,028
-77,36
-77,694
-78,026
-78,356
-78,681
-78,999
-79,309
-79,608
-79,896
-80,17
-80,429
-80,671
-80,897
-81,104
-81,293
-81,463
-81,614
-81,746
-81,86
-81,956
-82,035
-82,098
-82,145
-82,176
-82,194
-82,199
-82,193
-82,176
-82,152
-82,121
-82,085
-82,047
-82,009
-81,972
-81,939
-81,912
-81,892
-81,883
-81,885
-81,902
-81,935
-81,986
-82,056
-82,148
-82,261
-82,396
-82,553
-82,731
-82,929
-83,145
-83,377
-83,624
-83,881
-84,148
-84,422
-84,7
-84,981
-85,261
-85,54
-85,813
-86,077
-86,328
-86,56
-86,769
-86,948
-87,092
-87,194
-87,249
-87,252
-87,199
-87,086
-86,908
-86,662
-86,34
-85,935
-85,443
-84,861
-84,186
-83,421
-82,568
-81,635
-80,633
-79,577
-78,475
-77,331
-76,15
-74,924
-73,653
-72,331
-70,955
-69,527
-68,047
-66,515
-64,935
-63,308
-61,631
-59,896
-58,084
-56,168
-54,141
-52
-49,754
-47,425
-45,039
-42,627
-40,232
-37,89
-35,636
-33,501
-31,504
-29,663
-28,007
-26,567
-25,39
-24,534
-24,034
-23,92
-24,213
-24,92
-26,044
-27,575
-29,473
-31,696
-34,211
-36,986
-40,007
-43,262
-46,724
-50,355
-54,109
-57,926
-61,76
-65,561
-69,263
-72,799
-76,1
-79,11
-81,815
-84,205
-86,269
-87,986
-89,322
-90,251
-90,773
-90,898
-90,648
-90,049
-89,128
-87,936
-86,556
-85,093
-83,677
-82,423
-81,425
-80,774
-80,552
-80,864
-81,851
-83,595
-86,103
-89,289
-92,937
-96,805
-100,678
-104,263
-107,191
-109,178
-110,034
-109,86
-109,172
-108,514
-108,372
-109,2
-111,28
-114,691
-119,257
-124,172
-127,885
-128,637
-124,57
-113,937
-95,419
-67,981
-31,086
14,915
68,686
128,233
191,016
254,209
315,089
370,938
419,283
458,127
486,11
502,51
507,155
500,49
483,259
456,366
420,924
378,283
329,875
277,185
221,888
165,423
109,171
54,843
4,164
-41,362
-80,367
-111,812
-135,308
-150,604
-157,586
-156,855
-149,448
-136,602
-119,921
-101,073
-81,283
-61,767
-43,912
-28,678
-16,705
-8,424
-3,647
-1,852
-2,693
-5,675
-9,958
-14,777
-19,347
-22,904
-25,205
-26,305
-26,207
-25,055
-23,15
-20,777
-18,354
-16,347
-14,89
-13,944
-13,425
-13,14
-12,922
-12,656
-12,143
-11,177
-9,681
-7,654
-5,163
-2,339
0,734
4,003
7,403
10,885
14,409
17,948
21,507
25,083
28,671
32,259
35,831
39,369
42,878
46,371
49,87
53,406
56,999
60,665
64,417
68,257
72,173
76,137
80,113
84,077
88,02
91,949
95,879
99,825
103,804
107,84
111,964
116,213
120,617
125,196
129,968
134,952
140,179
145,692
151,53
157,717
164,263
171,161
178,398
185,959
193,812
201,909
210,188
218,574
227,009
235,448
243,854
252,199
260,454
268,593
276,598
284,46
292,172
299,731
307,125
314,334
321,347
328,161
334,778
341,201
347,425
353,429
359,18
364,631
369,721
374,371
378,489
381,974
384,731
386,665
387,705
387,797
386,896
384,967
381,982
377,917
372,76
366,502
359,147
350,706
341,218
330,746
319,372
307,196
294,332
280,898
267,005
252,752
238,229
223,516
208,69
193,826
179,003
164,308
149,833
135,679
121,934
108,673
95,954
83,828
72,319
61,434
51,177
41,544
32,538
24,164
16,424
9,318
2,833
-3,054
-8,385
-13,211
-17,594
-21,593
-25,271
-28,693
-31,902
-34,93
-37,795
-40,503
-43,064
-45,493
-47,798
-49,989
-52,071
-54,043
-55,9
-57,636
-59,234
-60,679
-61,945
-63,001
-63,828
-64,414
-64,765
-64,903
-64,85
-64,634
-64,272
-63,774
-63,154
-62,432
-61,625
-60,762
-59,85
-58,861
-57,834
-56,862
-56,022
-55,413
-55,039
-54,771
-54,562
-54,459
-54,388
-54,206
-53,753
-52,766
-51,244
-49,496
-47,689
-45,862
-44,159
-42,718
-41,757
-41,668
-42,474
-43,801
-45,422
-47,199
-48,974
-50,691
-52,18
-53,099
-53,404
-53,351
-53,109
-52,817
-52,569
-52,328
-52,147
-52,188
-52,472
-52,903
-53,409
-53,909
-54,372
-54,844
-55,332
-55,808
-56,267
-56,717
-57,166
-57,637
-58,13
-58,63
-59,125
-59,609
-60,079
-60,539
-60,993
-61,44
-61,879
-62,309
-62,73
-63,142
-63,545
-63,942
-64,331
-64,714
-65,09
-65,461
-65,83
-66,197
-66,562
-66,925
-67,283
-67,635
-67,98
-68,318
-68,648
-68,97
-69,282
-69,585
-69,876
-70,157
-70,427
-70,684
-70,928
-71,159
-71,376
-71,579
-71,767
-71,941
-72,099
-72,242
-72,37
-72,481
-72,577
-72,655
-72,718
-72,763
-72,791
-72,802
-72,797
-72,774
-72,735
-72,681
-72,61
-72,526
-72,427
-72,315
-72,191
-72,056
-71,91
-71,756
-71,594
-71,425
-71,25
-71,071
-70,889
-70,704
-70,518
-70,333
-70,147
-69,964
-69,784
-69,607
-69,434
-69,267
-69,105
-68,95
-68,802
-68,662
-68,53
-68,406
-68,291
-68,184
-68,087
-67,999
-67,919
-67,847
-67,784
-67,727
-67,678
-67,635
-67,597
-67,563
-67,534
-67,507
-67,482
-67,458
-67,433
-67,407
-67,379
-67,348
-67,314
-67,274
-67,229
-67,178
-67,12
-67,055
-66,982
-66,901
-66,813
-66,716
-66,611
-66,497
-66,375
-66,246
-66,109
-65,966
-65,816
-65,66
-65,499
-65,335
-65,167
-64,996
-64,824
-64,652
-64,48
-64,309
-64,142
-63,977
-63,818
-63,665
-63,519
-63,381
-63,253
-63,136
-63,03
-62,937
-62,858
-62,793
-62,743
-62,71
-62,694
-62,695
-62,713
-62,749
-62,802
-62,874
-62,962
-63,068
-63,19
-63,328
-63,48
-63,647
-63,827
-64,02
-64,223
-64,437
-64,659
-64,888
-65,122
-65,361
-65,602
-65,842
-66,08
-66,314
-66,541
-66,758
-66,962
-67,15
-67,319
-67,465
-67,586
-67,678
-67,737
-67,759
-67,743
-67,684
-67,58
-67,427
-67,224
-66,966
-66,652
-66,279
-65,845
-65,348
-64,785
-64,155
-63,456
-62,687
-61,847
-60,933
-59,947
-58,887
-57,754
-56,547
-55,268
-53,918
-52,498
-51,012
-49,462
-47,852
-46,186
-44,469
-42,707
-40,904
-39,067
-37,203
-35,318
-33,419
-31,515
-29,612
-27,719
-25,844
-23,996
-22,185
-20,422
-18,717
-17,081
-15,526
-14,063
-12,704
-11,461
-10,343
-9,362
-8,527
-7,848
-7,333
-6,994
-6,837
-6,871
-7,103
-7,539
-8,183
-9,038
-10,105
-11,381
-12,865
-14,554
-16,451
-18,556
-20,87
-23,39
-26,115
-29,034
-32,138
-35,411
-38,826
-42,355
-45,964
-49,62
-53,292
-56,948
-60,554
-64,07
-67,451
-70,648
-73,617
-76,314
-78,702
-80,757
-82,469
-83,841
-84,903
-85,689
-86,245
-86,635
-86,924
-87,188
-87,515
-87,982
-88,69
-89,777
-91,343
-93,447
-96,081
-99,095
-102,294
-105,487
-108,395
-110,695
-112,144
-112,558
-111,971
-110,788
-109,47
-108,456
-108,224
-109,077
-111,091
-114,168
-117,691
-120,347
-120,618
-116,819
-107,219
-90,504
-65,647
-31,934
10,564
60,87
117,444
178,119
240,344
301,698
359,627
411,561
455,334
489,224
511,936
522,766
521,458
507,961
482,727
446,692
401,122
347,66
288,259
225,075
160,417
96,744
36,448
-18,313
-65,727
-104,439
-133,664
-153,256
-163,535
-165,321
-159,898
-148,808
-133,744
-116,49
-98,613
-81,33
-65,743
-52,675
-42,586
-35,718
-31,911
-30,62
-31,272
-33,339
-36,136
-39,021
-41,405
-42,674
-42,591
-41,269
-38,87
-35,618
-31,831
-27,776
-23,786
-20,291
-17,468
-15,303
-13,73
-12,59
-11,739
-11,098
-10,534
-9,867
-9,006
-7,909
-6,578
-5,08
-3,464
-1,753
0,023
1,837
3,672
5,51
7,357
9,242
11,205
13,293
15,536
17,95
20,543
23,317
26,278
29,438
32,802
36,368
40,133
44,086
48,226
52,551
57,045
61,675
66,389
71,128
75,857
80,56
85,236
89,895
94,553
99,229
103,953
108,767
113,705
118,792
124,045
129,464
135,061
140,858
146,893
153,213
159,848
166,803
174,072
181,635
189,457
197,501
205,713
214,02
222,364
230,699
239
247,264
255,496
263,687
271,816
279,851
287,76
295,524
303,126
310,544
317,766
324,772
331,553
338,119
344,468
350,581
356,415
361,89
366,906
371,372
375,198
378,3
380,6
382,018
382,485
381,953
380,386
377,757
374,036
369,182
363,159
355,941
347,533
337,976
327,335
315,69
303,136
289,778
275,736
261,136
246,095
230,715
215,086
199,297
183,451
167,665
152,061
136,773
121,92
107,602
93,911
80,913
68,651
57,15
46,408
36,407
27,138
18,591
10,758
3,629
-2,831
-8,667
-13,935
-18,713
-23,082
-27,127
-30,939
-34,589
-38,123
-41,58
-44,974
-48,309
-51,593
-54,831
-58,022
-61,169
-64,263
-67,291
-70,239
-73,078
-75,773
-78,285
-80,567
-82,585
-84,323
-85,771
-86,934
-87,82
-88,44
-88,811
-88,953
-88,887
-88,63
-88,204
-87,624
-86,914
-86,097
-85,203
-84,261
-83,296
-82,324
-81,361
-80,416
-79,498
-78,612
-77,761
-76,944
-76,161
-75,415
-74,709
-74,045
-73,427
-72,855
-72,331
-71,855
-71,427
-71,049
-70,722
-70,446
-70,221
-70,048
-69,929
-69,863
-69,851
-69,893
-69,987
-70,131
-70,324
-70,564
-70,848
-71,175
-71,542
-71,947
-72,387
-72,862
-73,368
-73,904
-74,468
-75,058
-75,673
-76,309
-76,965
-77,638
-78,326
-79,024
-79,73
-80,441
-81,153
-81,863
-82,567
-83,262
-83,945
-84,614
-85,266
-85,898
-86,508
-87,095
-87,655
-88,188
-88,691
-89,164
-89,605
-90,014
-90,39
-90,733
-91,042
-91,317
-91,558
-91,765
-91,939
-92,079
-92,186
-92,261
-92,303
-92,316
-92,299
-92,256
-92,187
-92,096
-91,985
-91,856
-91,712
-91,556
-91,39
-91,217
-91,038
-90,858
-90,677
-90,498
-90,325
-90,158
-89,999
-89,851
-89,714
-89,591
-89,481
-89,386
-89,306
-89,241
-89,193
-89,16
-89,144
-89,144
-89,16
-89,192
-89,24
-89,302
-89,378
-89,468
-89,568
-89,679
-89,799
-89,925
-90,058
-90,195
-90,334
-90,475
-90,617
-90,757
-90,894
-91,027
-91,154
-91,275
-91,388
-91,491
-91,585
-91,669
-91,742
-91,803
-91,854
-91,893
-91,92
-91,936
-91,94
-91,932
-91,913
-91,882
-91,839
-91,785
-91,721
-91,646
-91,561
-91,467
-91,364
-91,252
-91,132
-91,003
-90,865
-90,72
-90,566
-90,404
-90,234
-90,056
-89,869
-89,675
-89,473
-89,262
-89,044
-88,817
-88,581
-88,337
-88,084
-87,823
-87,553
-87,275
-86,989
-86,695
-86,395
-86,089
-85,777
-85,461
-85,141
-84,819
-84,495
-84,17
-83,847
-83,527
-83,211
-82,902
-82,601
-82,311
-82,034
-81,771
-81,526
-81,299
-81,094
-80,913
-80,756
-80,627
-80,527
-80,457
-80,419
-80,413
-80,441
-80,504
-80,601
-80,732
-80,896
-81,093
-81,321
-81,579
-81,864
-82,173
-82,505
-82,855
-83,221
-83,598
-83,982
-84,369
-84,753
-85,13
-85,495
-85,841
-86,162
-86,454
-86,708
-86,92
-87,083
-87,191
-87,238
-87,218
-87,125
-86,954
-86,701
-86,359
-85,924
-85,393
-84,761
-84,027
-83,187
-82,239
-81,184
-80,02
-78,748
-77,37
-75,887
-74,301
-72,616
-70,836
-68,964
-67,006
-64,967
-62,853
-60,67
-58,426
-56,128
-53,786
-51,409
-49,007
-46,59
-44,172
-41,764
-39,378
-37,024
-34,716
-32,464
-30,281
-28,179
-26,171
-24,27
-22,491
-20,848
-19,356
-18,027
-16,872
-15,898
-15,111
-14,515
-14,117
-13,924
-13,94
-14,176
-14,643
-15,353
-16,319
-17,541
-19,015
-20,732
-22,678
-24,844
-27,22
-29,789
-32,543
-35,473
-38,564
-41,806
-45,172
-48,611
-52,07
-55,483
-58,787
-61,945
-64,922
-67,68
-70,193
-72,424
-74,346
-75,96
-77,237
-78,126
-78,632
-78,782
-78,664
-78,467
-78,346
-78,42
-78,867
-79,812
-81,254
-83,126
-85,208
-87,158
-88,768
-89,877
-90,235
-89,714
-88,378
-86,419
-84,265
-82,449
-81,27
-81,005
-82,142
-85,082
-90,004
-96,904
-105,362
-114,703
-124,367
-133,565
-140,949
-144,966
-144,037
-136,583
-121,441
-97,835
-65,041
-22,86
28,027
86,282
150,015
216,794
284,044
349,197
409,435
462,108
505,049
536,586
555,572
561,489
554,369
534,547
502,898
460,76
409,779
351,834
289,05
223,63
157,615
93,245
32,766
-21,859
-68,958
-107,247
-136,039
-155,098
-164,363
-164,431
-156,536
-142,275
-123,566
-102,381
-80,441
-59,332
-40,668
-25,658
-14,965
-8,675
-6,282
-6,995
-9,984
-14,326
-18,935
-22,767
-24,981
-25,169
-23,403
-19,99
-15,32
-9,834
-4,035
1,534
6,367
10,2
13,029
14,981
16,246
17,014
17,461
17,777
18,165
18,746
19,554
20,598
21,842
23,257
24,834
26,561
28,417
30,395
32,493
34,707
37,048
39,535
42,174
44,974
47,938
51,049
54,294
57,658
61,122
64,67
68,284
71,928
75,576
79,211
82,818
86,397
89,947
93,452
96,908
100,324
103,721
107,141
110,637
114,251
118,03
122,022
126,273
130,848
135,795
141,142
146,91
153,096
159,693
166,701
174,109
181,89
190,007
198,399
206,993
215,726
224,54
233,377
242,182
250,887
259,437
267,798
275,958
283,925
291,715
299,333
306,786
314,087
321,252
328,306
335,276
342,171
348,983
355,693
362,282
368,733
375,02
381,101
386,902
392,323
397,26
401,617
405,296
408,203
410,24
411,309
411,33
410,248
408,027
404,656
400,117
394,392
387,473
379,358
370,078
359,698
348,286
335,918
322,684
308,687
294,044
278,888
263,334
247,478
231,412
215,21
198,967
182,791
166,793
151,09
135,788
120,976
106,743
93,174
80,326
68,234
56,913
46,346
36,53
27,469
19,16
11,603
4,779
-1,356
-6,85
-11,765
-16,173
-20,15
-23,778
-27,148
-30,327
-33,36
-36,276
-39,085
-41,797
-44,431
-46,998
-49,505
-51,954
-54,339
-56,649
-58,873
-60,989
-62,967
-64,771
-66,358
-67,702
-68,792
-69,626
-70,215
-70,572
-70,708
-70,64
-70,392
-69,984
-69,437
-68,77
-68
-67,148
-66,241
-65,305
-64,372
-63,465
-62,601
-61,793
-61,049
-60,376
-59,779
-59,258
-58,811
-58,434
-58,129
-57,895
-57,733
-57,644
-57,624
-57,671
-57,78
-57,948
-58,172
-58,448
-58,771
-59,14
-59,549
-59,997
-60,481
-60,998
-61,545
-62,119
-62,714
-63,327
-63,954
-64,592
-65,237
-65,885
-66,532
-67,178
-67,818
-68,452
-69,078
-69,694
-70,299
-70,892
-71,474
-72,042
-72,596
-73,136
-73,662
-74,173
-74,67
-75,152
-75,62
-76,074
-76,515
-76,944
-77,361
-77,766
-78,161
-78,545
-78,92
-79,286
-79,642
-79,991
-80,332
-80,665
-80,992
-81,311
-81,623
-81,928
-82,225
-82,514
-82,793
-83,064
-83,323
-83,571
-83,807
-84,029
-84,237
-84,429
-84,606
-84,765
-84,905
-85,027
-85,129
-85,211
-85,272
-85,312
-85,33
-85,326
-85,3
-85,253
-85,183
-85,093
-84,981
-84,849
-84,697
-84,526
-84,336
-84,13
-83,907
-83,669
-83,418
-83,155
-82,881
-82,598
-82,308
-82,013
-81,715
-81,415
-81,116
-80,819
-80,526
-80,239
-79,96
-79,69
-79,431
-79,184
-78,95
-78,73
-78,526
-78,338
-78,166
-78,011
-77,873
-77,752
-77,649
-77,563
-77,493
-77,44
-77,403
-77,381
-77,374
-77,381
-77,401
-77,433
-77,476
-77,528
-77,589
-77,656
-77,729
-77,805
-77,884
-77,963
-78,04
-78,115
-78,185
-78,249
-78,305
-78,353
-78,39
-78,416
-78,429
-78,429
-78,414
-78,386
-78,342
-78,283
-78,209
-78,118
-78,013
-77,892
-77,755
-77,604
-77,439
-77,259
-77,066
-76,861
-76,645
-76,418
-76,182
-75,939
-75,689
-75,436
-75,179
-74,922
-74,666
-74,414
-74,167
-73,928
-73,699
-73,482
-73,279
-73,093
-72,924
-72,775
-72,647
-72,542
-72,46
-72,403
-72,371
-72,365
-72,386
-72,434
-72,508
-72,609
-72,736
-72,889
-73,066
-73,267
-73,489
-73,73
-73,99
-74,264
-74,551
-74,847
-75,149
-75,453
-75,756
-76,052
-76,338
-76,607
-76,856
-77,079
-77,271
-77,425
-77,538
-77,605
-77,619
-77,577
-77,474
-77,305
-77,066
-76,753
-76,361
-75,887
-75,328
-74,681
-73,944
-73,114
-72,19
-71,172
-70,058
-68,85
-67,547
-66,15
-64,66
-63,081
-61,413
-59,661
-57,829
-55,92
-53,941
-51,898
-49,799
-47,652
-45,464
-43,246
-41,008
-38,758
-36,508
-34,266
-32,042
-29,846
-27,689
-25,584
-23,541
-21,575
-19,697
-17,92
-16,259
-14,724
-13,325
-12,07
-10,966
-10,019
-9,239
-8,638
-8,228
-8,026
-8,043
-8,291
-8,783
-9,525
-10,516
-11,752
-13,221
-14,912
-16,821
-18,944
-21,282
-23,832
-26,578
-29,5
-32,572
-35,746
-38,976
-42,213
-45,395
-48,474
-51,417
-54,193
-56,791
-59,196
-61,384
-63,33
-65,007
-66,386
-67,465
-68,252
-68,769
-69,077
-69,235
-69,319
-69,432
-69,661
-70,087
-70,792
-71,825
-73,243
-75,141
-77,582
-80,59
-84,137
-88,063
-92,165
-96,232
-99,961
-102,996
-105,05
-105,903
-105,553
-104,316
-102,595
-100,82
-99,487
-99,031
-99,711
-101,539
-104,04
-106,144
-106,489
-103,526
-95,588
-81,096
-58,673
-27,342
13,157
62,217
118,509
180,042
244,272
308,281
368,895
422,953
467,622
500,606
520,254
525,652
516,681
493,98
458,869
413,217
359,295
299,643
236,941
173,817
112,59
55,172
3,195
-42,043
-79,639
-109,15
-130,723
-144,922
-152,367
-153,646
-149,601
-141,354
-130,189
-117,359
-103,712
-89,827
-76,37
-64,187
-53,948
-45,862
-39,697
-35,009
-31,518
-29,061
-27,327
-25,711
-23,544
-20,503
-16,654
-12,277
-7,633
-2,893
1,759
5,974
9,313
11,539
12,644
12,772
12,14
10,923
9,257
7,334
5,395
3,624
2,141
1,013
0,253
-0,112
-0,034
0,506
1,507
2,957
4,829
7,102
9,761
12,779
16,123
19,758
23,646
27,752
32,042
36,481
41,029
45,638
50,253
54,836
59,355
63,787
68,119
72,331
76,407
80,347
84,155
87,848
91,45
94,981
98,464
101,936
105,437
109,026
112,77
116,716
120,906
125,377
130,159
135,289
140,797
146,696
152,989
159,67
166,719
174,121
181,85
189,859
198,096
206,501
214,996
223,524
232,035
240,486
248,851
257,105
265,225
273,2
281,022
288,681
296,169
303,476
310,59
317,508
324,223
330,731
337,038
343,139
349,015
354,63
359,921
364,805
369,195
373,002
376,131
378,496
380,012
380,606
380,224
378,822
376,369
372,831
368,171
362,359
355,37
347,21
337,914
327,547
316,19
303,938
290,902
277,204
262,975
248,331
233,378
218,205
202,9
187,562
172,299
157,227
142,469
128,134
114,315
101,094
88,53
76,658
65,493
55,028
45,24
36,113
27,637
19,802
12,6
6,003
-0,028
-5,538
-10,596
-15,27
-19,632
-23,764
-27,726
-31,558
-35,288
-38,924
-42,465
-45,913
-49,272
-52,54
-55,719
-58,805
-61,789
-64,662
-67,405
-69,989
-72,384
-74,548
-76,454
-78,091
-79,452
-80,544
-81,38
-81,972
-82,336
-82,495
-82,468
-82,273
-81,929
-81,451
-80,858
-80,173
-79,422
-78,633
-77,83
-77,03
-76,245
-75,488
-74,764
-74,081
-73,44
-72,839
-72,279
-71,762
-71,288
-70,861
-70,482
-70,15
-69,866
-69,628
-69,435
-69,285
-69,179
-69,114
-69,089
-69,104
-69,159
-69,253
-69,385
-69,554
-69,758
-69,995
-70,263
-70,559
-70,88
-71,224
-71,587
-71,968
-72,363
-72,772
-73,191
-73,619
-74,055
-74,495
-74,94
-75,387
-75,835
-76,283
-76,729
-77,171
-77,608
-78,039
-78,463
-78,879
-79,285
-79,681
-80,065
-80,438
-80,797
-81,142
-81,473
-81,789
-82,089
-82,373
-82,642
-82,895
-83,133
-83,355
-83,564
-83,758
-83,939
-84,107
-84,264
-84,41
-84,545
-84,671
-84,789
-84,899
-85,002
-85,101
-85,195
-85,285
-85,374
-85,461
-85,548
-85,636
-85,725
-85,818
-85,915
-86,017
-86,125
-86,24
-86,363
-86,494
-86,634
-86,784
-86,944
-87,114
-87,294
-87,483
-87,683
-87,891
-88,108
-88,333
-88,565
-88,803
-89,046
-89,294
-89,544
-89,797
-90,051
-90,305
-90,557
-90,808
-91,055
-91,298
-91,536
-91,768
-91,992
-92,208
-92,414
-92,61
-92,794
-92,966
-93,125
-93,27
-93,401
-93,517
-93,618
-93,703
-93,773
-93,828
-93,867
-93,892
-93,901
-93,896
-93,878
-93,847
-93,803
-93,748
-93,682
-93,606
-93,52
-93,425
-93,322
-93,211
-93,094
-92,97
-92,84
-92,707
-92,57
-92,431
-92,291
-92,152
-92,014
-91,878
-91,746
-91,619
-91,498
-91,383
-91,276
-91,177
-91,088
-91,01
-90,942
-90,887
-90,845
-90,815
-90,8
-90,798
-90,811
-90,838
-90,881
-90,939
-91,014
-91,104
-91,212
-91,336
-91,476
-91,632
-91,803
-91,987
-92,181
-92,384
-92,594
-92,807
-93,021
-93,233
-93,441
-93,643
-93,836
-94,017
-94,185
-94,335
-94,463
-94,565
-94,635
-94,669
-94,661
-94,607
-94,5
-94,334
-94,107
-93,813
-93,448
-93,005
-92,476
-91,856
-91,141
-90,33
-89,423
-88,422
-87,33
-86,153
-84,903
-83,592
-82,229
-80,824
-79,377
-77,889
-76,362
-74,798
-73,201
-71,57
-69,896
-68,168
-66,376
-64,513
-62,569
-60,533
-58,377
-56,08
-53,63
-51,018
-48,253
-45,353
-42,329
-39,201
-35,998
-32,756
-29,532
-26,388
-23,373
-20,534
-17,919
-15,573
-13,565
-11,953
-10,781
-10,084
-9,882
-10,188
-11,021
-12,393
-14,284
-16,662
-19,472
-22,642
-26,122
-29,863
-33,809
-37,91
-42,101
-46,316
-50,513
-54,65
-58,671
-62,521
-66,122
-69,402
-72,328
-74,886
-77,085
-78,954
-80,497
-81,717
-82,63
-83,241
-83,572
-83,641
-83,432
-82,972
-82,346
-81,695
-81,252
-81,252
-81,839
-83,11
-85,109
-87,764
-90,962
-94,451
-97,776
-100,483
-102,156
-102,529
-101,576
-99,451
-96,385
-92,788
-89,318
-86,714
-85,787
-87,224
-91,396
-98,202
-107,337
-117,693
-127,152
-134,498
-138,683
-139,531
-138,581
-134,11
-122,182
-98,973
-59,685
-5,103
58,722
126,312
191,469
251,262
306,729
357,338
402,072
439,347
466,447
481,904
485,38
476,892
456,853
426,059
385,628
337,078
282,229
223,169
162,042
100,892
41,986
-12,471
-60,693
-101,256
-133,185
-156,207
-170,455
-176,171
-174,215
-165,999
-153,058
-137,075
-119,691
-102,106
-85,371
-70,7
-58,919
-50,263
-44,621
-41,493
-40,201
-40,247
-41,088
-41,881
-41,841
-40,56
-37,933
-34,182
-29,704
-24,802
-19,78
-15,108
-11,27
-8,545
-7,015
-6,583
-7,023
-8,132
-9,719
-11,538
-13,329
-14,908
-16,152
-16,98
-17,361
-17,27
-16,689
-15,634
-14,138
-12,227
-9,929
-7,275
-4,301
-1,052
2,422
6,08
9,892
13,824
17,839
21,893
25,937
29,94
33,89
37,779
41,609
45,383
49,11
52,809
56,509
60,235
64,013
67,862
71,796
75,835
80,001
84,321
88,825
93,535
98,463
103,622
109,018
114,653
120,526
126,623
132,921
139,401
146,043
152,832
159,757
166,8
173,941
181,158
188,425
195,719
203,022
210,314
217,576
224,794
231,962
239,087
246,192
253,296
260,41
267,542
274,689
281,849
289,013
296,165
303,286
310,345
317,307
324,136
330,799
337,253
343,445
349,298
354,711
359,587
363,827
367,338
370,034
371,828
372,652
372,457
371,21
368,893
365,5
361,013
355,426
348,734
340,944
332,09
322,236
311,446
299,811
287,429
274,407
260,871
246,929
232,674
218,19
203,549
188,829
174,122
159,523
145,129
131,052
117,386
104,214
91,622
79,66
68,358
57,732
47,768
38,461
29,813
21,823
14,494
7,82
1,774
-3,675
-8,565
-12,964
-16,94
-20,565
-23,926
-27,081
-30,068
-32,918
-35,638
-38,238
-40,731
-43,125
-45,427
-47,645
-49,777
-51,822
-53,78
-55,631
-57,349
-58,903
-60,254
-61,376
-62,261
-62,904
-63,314
-63,502
-63,48
-63,266
-62,881
-62,344
-61,673
-60,884
-59,991
-59,014
-57,975
-56,899
-55,814
-54,744
-53,702
-52,704
-51,757
-50,868
-50,041
-49,277
-48,571
-47,924
-47,334
-46,801
-46,327
-45,911
-45,552
-45,246
-44,992
-44,785
-44,623
-44,502
-44,421
-44,375
-44,363
-44,382
-44,431
-44,507
-44,609
-44,733
-44,877
-45,037
-45,21
-45,394
-45,586
-45,783
-45,983
-46,185
-46,386
-46,587
-46,785
-46,98
-47,172
-47,36
-47,544
-47,724
-47,899
-48,07
-48,236
-48,398
-48,556
-48,711
-48,863
-49,013
-49,162
-49,311
-49,459
-49,609
-49,761
-49,917
-50,076
-50,24
-50,409
-50,585
-50,769
-50,961
-51,162
-51,372
-51,592
-51,823
-52,064
-52,317
-52,58
-52,854
-53,14
-53,436
-53,744
-54,062
-54,391
-54,73
-55,079
-55,437
-55,804
-56,178
-56,56
-56,947
-57,34
-57,736
-58,135
-58,535
-58,935
-59,334
-59,73
-60,122
-60,508
-60,886
-61,256
-61,616
-61,964
